,time,chanel1,chanel2,chanel3,chanel4,chanel5,chanel6,chanel7,chanel8,position
305,18.12882113456726,38,30,33,77,59,79,213,40,2
306,18.15124225616455,31,27,32,99,57,66,179,34,2
307,18.174296140670776,27,32,35,103,67,65,171,39,2
308,18.189064264297485,27,33,37,124,75,70,172,38,2
309,18.21125888824463,28,33,36,117,75,68,167,38,2
310,18.233936548233032,26,30,35,108,66,56,137,35,2
311,18.248675107955933,29,34,35,88,67,57,141,38,2
312,18.271685123443604,29,31,32,82,54,56,148,31,2
313,18.293850898742676,27,28,27,60,35,47,144,33,2
314,18.30882215499878,33,38,39,82,61,51,141,40,2
315,18.331215858459473,33,38,40,85,65,59,174,42,2
316,18.354114532470703,35,37,41,86,65,61,174,42,2
317,18.368854761123657,34,36,42,90,69,62,176,43,2
318,18.392106294631958,34,36,46,94,77,69,190,42,2
319,18.413724660873413,27,26,36,80,60,71,211,36,2
320,18.42884373664856,29,26,34,79,58,65,172,33,2
321,18.45137357711792,30,29,35,96,61,65,172,34,2
322,18.473941326141357,30,28,34,96,62,65,166,30,2
323,18.488709211349487,30,29,29,87,58,61,152,29,2
324,18.511708974838257,32,31,31,80,57,57,123,29,2
325,18.533917903900146,30,32,31,81,60,77,204,36,2
326,18.55736541748047,28,27,28,75,63,83,212,34,2
327,18.57136034965515,28,27,32,98,70,85,212,36,2
328,18.59402894973755,27,29,33,96,68,84,214,38,2
329,18.61626935005188,26,27,30,99,68,98,263,38,2
330,18.631253719329834,25,25,32,107,67,82,205,30,2
331,18.65337896347046,25,31,38,99,62,77,192,33,2
332,18.676551580429077,27,33,41,81,58,78,189,36,2
333,18.691391944885254,28,30,40,82,61,80,203,34,2
334,18.714231252670288,29,29,41,80,63,64,150,35,2
335,18.736396551132202,31,34,49,86,74,57,131,38,2
336,18.75142812728882,35,31,46,87,73,53,130,37,2
337,18.77389645576477,33,30,42,105,80,51,137,35,2
338,18.796348810195923,36,34,47,112,81,65,185,40,2
339,18.811199188232422,37,35,46,113,84,62,177,41,2
340,18.83379554748535,36,32,39,105,81,63,179,41,2
341,18.856568336486816,31,30,43,119,84,65,182,39,2
342,18.871453523635864,31,31,46,115,79,64,179,38,2
343,18.89397096633911,28,30,46,115,85,51,120,35,2
344,18.91636323928833,29,32,46,129,82,63,161,36,2
345,18.93122911453247,28,35,48,127,75,72,198,40,2
346,18.953916311264038,27,35,46,113,78,71,194,38,2
347,18.984689474105835,29,35,46,145,87,71,193,40,2
348,18.991755723953247,28,33,45,155,85,68,183,37,2
349,19.013671398162842,28,31,44,143,85,65,185,36,2
350,19.03619074821472,26,25,39,144,84,56,153,27,2
351,19.051138877868652,30,26,41,148,81,56,153,30,2
352,19.074039220809937,28,23,36,106,64,55,152,27,2
353,19.09653353691101,27,27,34,86,55,57,162,31,2
354,19.11149024963379,28,25,34,92,53,48,130,32,2
355,19.13420271873474,29,27,34,87,51,42,116,35,2
356,19.156833171844482,24,26,33,77,46,40,121,32,2
357,19.171597957611084,27,27,35,72,52,65,179,38,2
358,19.193774700164795,27,24,33,75,57,63,169,35,2
359,19.216392517089844,25,27,35,65,58,63,161,34,2
360,19.23123788833618,24,27,35,86,61,67,174,37,2
361,19.253837823867798,26,29,32,88,62,68,169,38,2
362,19.276841402053833,24,29,40,109,70,52,106,35,2
363,19.29147243499756,24,30,40,106,65,50,103,35,2
364,19.313958883285522,24,28,39,108,66,57,144,33,2
365,19.33578848838806,25,28,40,95,65,60,149,29,2
366,19.35133385658264,26,27,43,105,62,61,149,32,2
367,19.374054670333862,27,28,35,81,51,58,150,31,2
368,19.396371603012085,28,27,34,119,64,57,151,31,2
369,19.411201000213623,29,27,36,130,74,49,100,34,2
370,19.433998346328735,29,26,35,137,76,58,136,31,2
371,19.456278324127197,27,27,32,131,77,75,198,31,2
372,19.471267461776733,26,24,31,134,74,77,203,29,2
373,19.493807077407837,25,23,29,99,60,77,205,30,2
374,19.516465663909912,25,24,31,90,54,80,211,32,2
375,19.53900408744812,28,24,35,86,65,73,181,35,2
376,19.553913593292236,27,21,36,84,66,75,222,36,2
377,19.576390743255615,29,21,36,77,65,74,225,36,2
378,19.599525213241577,28,19,36,79,67,73,224,33,2
379,19.621644973754883,32,27,37,77,70,73,222,33,2
380,19.636248350143433,30,28,36,84,58,74,225,32,2
381,19.65900158882141,35,32,37,91,60,54,120,31,2
382,19.673967838287354,32,32,40,105,68,49,100,31,2
383,19.696316957473755,37,37,42,107,75,54,107,35,2
384,19.718886137008667,33,31,38,116,69,50,104,32,2
385,19.733797073364258,34,33,37,108,69,57,157,33,2
386,19.75680685043335,32,29,33,99,64,59,161,30,2
387,19.778936624526978,40,35,34,95,67,63,164,39,2
388,19.794696807861328,37,32,36,128,61,61,162,40,2
389,19.816269636154175,39,32,39,121,61,63,166,43,2
390,19.838828325271606,38,31,37,122,60,61,173,43,2
391,19.853811502456665,34,32,38,133,71,60,175,43,2
392,19.87632727622986,28,28,36,127,62,59,178,37,2
393,19.89923334121704,25,27,32,94,60,56,177,34,2
394,19.913793087005615,23,25,28,97,56,53,171,33,2
395,19.93642783164978,26,26,32,93,59,43,110,31,2
396,19.958851099014282,27,27,31,79,55,49,158,32,2
397,19.97430920600891,26,24,28,81,60,48,164,31,2
398,19.99631977081299,29,26,30,76,63,50,161,30,2
399,20.01882529258728,30,26,30,63,67,54,161,26,2
400,20.033891916275024,29,22,30,58,60,56,173,25,2
401,20.056773900985718,28,23,31,53,55,59,156,23,2
402,20.078893899917603,27,27,37,76,58,60,150,22,2
403,20.09378719329834,24,23,34,79,53,59,150,20,2
404,20.117103338241577,21,24,35,93,59,56,151,23,2
405,20.139673709869385,20,24,34,94,62,51,128,22,2
406,20.15420651435852,23,27,37,109,69,40,76,28,2
407,20.176790714263916,24,23,30,93,63,35,72,29,2
408,20.19893717765808,28,26,30,88,64,41,88,33,2
409,20.21383309364319,29,27,30,91,67,43,87,35,2
410,20.236478567123413,28,28,29,96,65,41,83,35,2
411,20.25886106491089,31,26,22,81,55,53,136,36,2
412,20.273963928222656,31,31,26,77,56,70,172,42,2
413,20.2963969707489,28,28,26,79,57,69,167,40,2
414,20.318984031677246,28,29,29,63,47,81,210,39,2
415,20.3339421749115,30,32,41,97,60,85,219,42,2
416,20.35652732849121,27,32,44,122,69,77,197,40,2
417,20.379236698150635,27,31,46,128,73,64,169,36,2
418,20.39397406578064,28,33,46,127,73,65,184,37,2
419,20.416682243347168,27,31,43,132,71,61,181,37,2
420,20.43833875656128,28,29,35,131,75,60,178,34,2
421,20.4616596698761,29,27,33,120,77,58,171,32,2
422,20.47647976875305,28,27,30,115,75,62,177,32,2
423,20.49886989593506,29,27,31,118,75,59,163,35,2
424,20.521489143371582,29,27,34,144,87,62,160,34,2
425,20.536511659622192,30,29,38,139,82,63,157,35,2
426,20.559035062789917,29,30,38,129,76,63,156,36,2
427,20.581400871276855,27,26,36,128,73,56,144,32,2
428,20.596322059631348,25,26,37,138,80,55,146,29,2
429,20.61909246444702,26,27,40,136,75,59,158,30,2
430,20.641531229019165,25,25,35,120,69,56,161,26,2
431,20.656408548355103,23,25,36,123,68,58,166,25,2
432,20.678800582885742,25,26,38,124,71,59,167,27,2
433,20.701359510421753,26,26,36,115,66,59,170,25,2
434,20.716298818588257,25,27,31,86,65,53,170,29,2
435,20.738868236541748,26,25,30,94,65,52,168,31,2
436,20.761773347854614,27,24,29,96,62,49,162,31,2
437,20.776451349258423,27,24,32,94,61,50,168,33,2
438,20.799012184143066,26,24,33,89,60,64,213,38,2
439,20.82175040245056,28,23,31,82,51,55,171,33,2
440,20.83627724647522,29,25,34,75,67,60,172,35,2
441,20.858956336975098,30,30,39,107,76,63,177,38,2
442,20.881389617919922,29,32,37,117,82,66,192,37,2
443,20.896836042404175,33,37,39,116,86,67,157,42,2
444,20.918766736984253,35,48,49,133,112,75,154,49,2
445,20.942017078399658,33,47,46,136,104,72,154,47,2
446,20.95683193206787,33,46,46,118,101,70,147,46,2
447,20.978835821151733,37,47,52,114,99,70,121,48,2
448,21.00191330909729,35,44,51,132,102,58,99,41,2
449,21.016470193862915,32,33,44,120,73,49,111,35,2
450,21.038501739501953,33,33,45,114,74,49,107,36,2
451,21.061664819717407,34,34,49,108,83,54,111,36,2
452,21.076905012130737,29,32,43,104,79,50,108,34,2
453,21.0988552570343,27,31,42,88,76,49,103,34,2
454,21.121718406677246,29,33,42,91,76,42,81,31,2
455,21.136444330215454,35,35,44,100,78,45,107,43,2
456,21.1592857837677,37,35,38,96,67,63,181,44,2
457,21.1815288066864,37,32,36,100,68,64,190,43,2
458,21.204696655273438,41,34,39,96,63,66,194,46,2
459,21.218865394592285,39,32,37,93,68,66,194,45,2
460,21.24151301383972,36,34,34,87,63,72,241,43,2
461,21.25686740875244,36,33,35,100,60,64,210,46,2
462,21.27887535095215,36,34,33,98,55,62,208,45,2
463,21.301365852355957,34,34,34,104,59,65,207,45,2
464,21.31635332107544,37,33,35,98,56,71,222,47,2
465,21.338996171951294,36,28,35,105,57,64,166,38,2
466,21.36135458946228,32,25,32,101,60,56,145,31,2
467,21.3763325214386,31,24,33,98,63,61,153,34,2
468,21.398946046829224,30,22,25,91,54,75,231,33,2
469,21.421498775482178,27,26,29,101,51,75,227,32,2
470,21.44475293159485,27,27,28,86,49,72,219,34,2
471,21.459483861923218,28,28,28,96,49,74,223,35,2
472,21.481828451156616,31,29,31,100,45,76,231,34,2
473,21.50414776802063,30,30,37,107,58,59,156,30,2
474,21.518865823745728,33,28,33,101,65,58,159,31,2
475,21.541523933410645,33,27,36,110,65,63,192,35,2
476,21.56468915939331,32,27,35,102,62,68,211,35,2
477,21.57889699935913,29,27,33,98,63,65,201,33,2
478,21.601419925689697,28,28,28,92,64,69,202,37,2
479,21.62469792366028,28,28,31,106,63,66,194,36,2
480,21.63902497291565,27,28,31,119,69,68,182,33,2
481,21.661496877670288,26,28,31,109,68,63,168,33,2
482,21.684648275375366,27,26,33,113,72,67,188,35,2
483,21.699206829071045,27,24,32,109,65,60,181,31,2
484,21.721532344818115,28,24,29,111,61,82,225,34,2
485,21.746253490447998,28,24,27,106,50,79,212,34,2
486,21.758429765701294,29,23,27,110,52,78,208,33,2
487,21.78144645690918,30,26,29,112,51,79,205,34,2
488,21.804610013961792,33,27,34,137,67,82,203,36,2
489,21.819148778915405,30,27,35,165,86,69,191,32,2
